UnqID,Grid,Station,Gd-St,cobble,gravel,coarsesand,sand3,sand2,sand1,finesand,veryfine,siltclay,Total,UnqID save
1476,16,216,16_216,3.281813141,3.307804269,8.556279457,7.816398669,14.21194899,35.24050457,17.9061547,6.13044081,3.548655392,100,
1477,16,209,16_209,3.18247855,0.94980949,3.897919465,7.00501631,16.68265673,43.26635783,17.89424632,4.577725391,2.543789918,100,
1479,16,110,16_110,6.916409404,2.598848255,7.038114462,8.455533128,14.97565899,35.43101401,16.94965566,4.737592021,2.897174068,100,
1480,16,211,16_211,4.052609703,2.49836708,6.935455139,7.33477822,15.22771807,36.2864438,18.10462562,6.104150585,3.45585179,100,
1481,19,110,19_110,0,0.014893758,10.4256305,25.69504203,34.07029854,23.5023499,4.835506719,1.009465811,0.446812736,100,
1482,19,211,19_211,1.78786104,1.049597731,8.01454949,21.82269351,32.55448352,25.36604914,6.664406153,1.553589593,1.186769828,100,
1486,19,308,19_308,0.157922997,0.437446701,8.020909005,21.46647295,33.59180064,27.04431319,6.868071129,1.484476169,0.928587221,100,
1487,19,412,19_412,0,0,3.330736534,20.57894953,40.15061435,28.94610958,5.222299671,1.096122569,0.675167767,100,
1488,16,111,16_111,2.75059435,2.270968099,7.114225687,8.781168795,16.17598275,37.49239785,16.7233372,5.655996019,3.035329242,100,
1489,19,302,19_302,0,0,12.25538357,35.10396701,28.41657674,17.41910545,4.810991029,1.401259523,0.592716672,100,
1490,19,104,19_104,0,0.086958922,14.86445451,27.70124779,29.90972836,18.79831051,5.942193021,1.628754417,1.068352473,100,
1491,19,307,19_307,0.109792918,0.050321754,15.26579036,26.24203239,29.54191955,21.77102077,5.234987343,1.189423282,0.594711641,100,
1492,19,116,19_116,0.128019118,2.513442007,10.06372507,15.34380245,25.07610025,29.37185286,11.28132912,3.621518591,2.60021052,100,
1493,19,414,19_414,3.250387248,2.469644731,10.46444811,19.65597362,29.70444211,24.26547744,6.551991206,1.853795033,1.783840504,100,
1494,19,313,19_313,0.967923819,1.411164015,10.98076682,21.38673099,28.78242075,24.69771958,7.798208245,2.189575241,1.78549054,100,
1495,19,310,19_310,0.853030585,0.637446492,10.48607234,25.96159811,34.67801973,21.48861592,4.387679136,0.958496185,0.549041504,100,
1496,19,411,19_411,0.181682163,0.247141178,6.691514374,19.89820455,35.09271134,27.94298386,7.284653201,1.621780485,1.039328845,100,
1497,19,304,19_304,0,0.031819146,11.81399436,32.07218401,30.99033304,18.88996636,4.247098397,1.136398073,0.818206612,100,
1498,19,103,19_103,0,0.025277307,22.54884468,35.51461623,20.88946382,12.63419276,5.532756416,1.834835103,1.020013679,100,
1502,20,305,20_305,0.508573296,1.029931953,5.645447701,7.208103078,19.02603952,38.79505064,19.59711903,5.675280213,2.514454562,100,
1503,16,214,16_214,6.163804101,2.187546161,6.964158621,7.831656976,16.2313508,37.06742584,16.30118039,4.368377939,2.884499174,100,
1504,19,114,19_114,0.612486945,2.147244694,6.340833053,14.66428281,27.01846312,30.47742118,12.47455347,3.705014958,2.559699775,100,
1505,19,213,19_213,0.579205518,1.160085039,6.431524851,17.92858697,33.53198185,29.96635251,7.481125601,1.792858697,1.128278956,100,
1507,19,212,19_212,0.830541705,1.449588589,9.728761752,20.94261852,30.2128842,25.85639965,7.263380521,2.011516433,1.704308628,100,
1508,19,305,19_305,0.347977381,0.059314326,20.74156089,30.28194076,25.74637194,14.93798358,5.605862892,1.380046661,0.898941569,100,
1510,19,316,19_316,2.764230082,3.603103381,12.62962018,15.68798115,24.23728559,24.10222549,11.44559329,3.101880337,2.428080496,100,
1511,19,314,19_314,1.74172364,2.530099459,8.239082502,16.95087324,30.78789994,24.70614362,9.753969639,2.526926921,2.763281039,100,
1512,19,101,19_101,0,0,7.15691253,27.75485591,33.70096483,24.67468579,4.901929669,1.160022851,0.650628412,100,
1516,19,403,19_403,0,0,11.59412727,29.42107644,31.59030025,18.81153672,6.380683993,1.299446822,0.902828515,100,
1518,19,315,19_315,5.809993635,3.0760662,10.08752387,18.29885423,26.19350732,22.02100573,9.863144494,2.321769574,2.328134946,100,
1519,19,309,19_309,0.490553429,0.472328534,10.98505559,22.49407691,30.90638479,23.4615151,8.550513335,1.423060567,1.216511755,100,
1520,19,416,19_416,1.276223319,1.662878491,7.956475168,17.04025916,28.6203203,31.065653,8.694516289,2.15926013,1.524414139,100,
1521,19,112,19_112,1.927303743,1.714070137,8.160286061,18.14289932,29.79365548,25.88655972,10.61903356,1.86497392,1.891218056,100,
1522,19,301,19_301,0,0,6.842121862,30.94014129,34.83978807,21.17131323,4.434212186,1.159013498,0.613409865,100,
1523,19,113,19_113,1.946355338,2.316774706,5.48187591,13.62118005,26.822331,30.64228072,13.52692155,3.236208493,2.406072232,100,
1524,19,216,19_216,0.049927525,1.847318409,6.437429538,14.33886294,26.51634724,34.12787889,11.2256402,3.171203092,2.285392173,100,
1528,11,110,11_110,3.868372189,1.325562203,21.65428788,13.22811361,16.33828485,21.27776632,16.03741146,3.221924214,3.048277285,100,
1529,11,104,11_104,3.409647072,2.848170102,18.37647507,13.29327315,16.33177443,29.95540812,10.64223177,2.947414215,2.195606069,100,
1530,11,206,11_206,4.484075667,3.917175423,22.24143635,10.85080148,14.89428889,21.53920183,15.38901086,3.651018014,3.032991489,100,
1531,11,213,11_213,6.237268685,5.208721848,13.5920241,10.17070722,15.14703773,31.18347439,12.37412136,2.937885526,3.148759145,100,
1532,11,207,11_207,3.878668524,2.549353956,23.30923675,11.59757913,14.74734617,22.00153706,15.27691051,3.686536337,2.952831548,100,
1533,11,201,11_201,7.366436204,5.369264613,17.03174104,11.73161534,14.56788184,30.47768699,9.044626021,2.372721559,2.038026398,100,
1534,17,301,17_301,1.644819763,2.689374842,12.90490295,12.24161835,17.90868414,24.34774389,19.22107386,4.991177212,4.050604991,100,
1535,17,306,17_306,2.404827669,1.094331692,21.65095473,11.97910412,18.5165726,27.04155158,12.46247148,2.251711301,2.598474841,100,
1536,17,401,17_401,3.979689151,3.295357888,11.43774003,9.779106632,16.20614996,26.01747558,20.14588757,5.281336186,3.857257004,100,
1537,17,402,17_402,7.431538481,2.048228862,9.584612696,10.60435857,16.10499513,34.11218453,14.06425522,2.543747972,3.506078534,100,
1538,17,405,17_405,1.954534223,1.629602174,20.54978997,12.06325673,16.30467013,23.25673338,16.59747961,4.257474673,3.386459106,100,
1539,17,406,17_406,2.467234158,1.414673693,24.65477638,14.69531144,15.17227402,27.68815025,9.86893663,1.55924875,2.479394676,100,
1543,17,304,17_304,3.745027497,1.227475157,10.84916874,12.0560407,17.94934783,25.70645197,19.81869186,4.870279094,3.777517156,100,
1544,11,216,11_216,8.413117125,5.391598934,12.24608669,9.794994711,15.77576626,35.26198096,9.146904835,1.474270564,2.495279924,100,
1545,17,407,17_407,1.635155191,1.397044589,12.49209524,13.29418597,18.99657998,27.17171065,17.50403304,4.285990837,3.223204491,100,
1546,17,308,17_308,2.571247106,1.197525047,13.70136655,13.19223914,16.92208404,36.81698047,10.88118994,1.997582413,2.719785286,100,
1547,17,307,17_307,0.789819526,0.596593497,11.76726998,11.94878534,20.10786827,30.97081441,16.91671112,4.021964009,2.880173838,100,
1548,11,215,11_215,5.85968987,3.241341622,12.60946786,10.22064349,16.18621491,37.37413758,10.35453241,1.558849648,2.595122618,100,
1549,17,302,17_302,1.40474241,1.015428085,6.526834594,11.34229158,21.83932958,30.96854982,20.0340349,4.037631042,2.831157989,100,
1550,11,109,11_109,4.202187614,1.054912607,15.67446143,13.70830754,17.65252179,34.47159118,9.577558699,2.109825213,1.548633932,100,
1551,11,211,11_211,5.121056896,2.044165511,11.55705398,9.22449428,16.40207644,29.62769683,19.13976132,3.849375833,3.034318909,100,
1552,11,204,11_204,2.429645167,1.809124279,20.15461378,17.30307797,18.03800988,31.04352386,5.925537493,1.298247287,1.998220273,100,
1553,11,212,11_212,3.680485079,4.031833305,15.28396901,9.741402567,15.94427245,28.45214085,15.77148877,3.816656604,3.277751371,100,
1554,11,202,11_202,2.658302117,2.263393059,18.60284936,15.4337982,17.69719126,33.52740293,7.216680959,1.205036783,1.395345339,100,
1555,17,303,17_303,2.67814512,1.357881791,9.51674745,12.11748535,19.97757361,28.70867395,18.61101063,4.029516024,3.002966071,100,
1556,11,101,11_101,3.763433537,2.869226473,15.75043927,12.95204108,16.76927687,36.68632606,7.947750521,1.366168599,1.895337592,100,
1557,17,408,17_408,4.042371338,1.802603371,10.28387675,11.39850635,17.23087055,27.39284563,19.04608443,4.586024745,4.216816825,100,
1561,19,105,19_105,0,0,10.25256995,28.61324801,33.85118116,19.22799374,6.061678807,1.096058275,0.897270066,100,
1562,19,408,19_408,1.451587996,0.202467356,9.838540862,25.89008425,32.93697775,23.39699044,4.509188243,1.120433761,0.653729346,100,
1563,20,404,20_404,3.498842975,4.411239669,9.073719008,7.88231405,15.46049587,29.09090909,20.28429752,6.247933884,4.050247934,100,
1564,20,407,20_407,2.431051805,1.352785521,6.237529893,8.375666841,16.36927083,39.61001288,17.84375044,4.71352361,3.066408185,100,
1565,20,403,20_403,0.629105074,0.707335756,5.857522369,8.326678293,19.32297863,36.83361312,19.77280506,5.510373714,3.039587985,100,
1566,20,312,20_312,2.00540822,2.337963352,8.47511715,12.27934631,5.414938108,47.53858815,15.19676179,3.585884882,3.165992039,100,
1567,20,316,20_316,0.954645531,1.05680317,9.680317041,11.58784676,19.23734038,31.16160282,18.49757816,4.877146631,2.946719507,100,
1568,20,309,20_309,1.735927708,1.578894774,6.838070494,10.05724564,19.92890691,41.29966167,13.73609902,2.545361104,2.279832689,100,
1569,20,303,20_303,0.344661198,0.785827532,7.326118426,11.72261667,20.13097126,34.9707038,17.40676915,4.754945888,2.557386089,100,
1570,20,310,20_310,2.126790702,0.584785769,3.567519888,7.75739558,17.28548326,49.6806547,13.80617129,2.660938597,2.530260213,100,
1571,19,401,19_401,0.010335383,0,16.03017932,32.21022169,30.84422855,14.05612113,5.453637194,0.656296832,0.738979898,100,
1572,20,311,20_311,0.123969077,0.33402779,6.580691816,12.26432962,21.25380947,44.55655228,11.4878011,1.806160574,1.592658276,100,
1576,20,402,20_402,0.836342603,0.831652832,5.682439932,11.09756288,23.68334662,32.92844972,17.86646657,4.173896731,2.899842111,100,
1577,19,311,19_311,1.000365351,0.560204596,6.223142365,20.84065485,35.3172463,28.45560987,5.586388072,1.179561231,0.836827363,100,
1578,19,204,19_204,0,0.02144805,17.27334007,33.81591445,27.89778472,13.9657444,5.259368202,0.946778197,0.819621902,100,
1579,19,214,19_214,1.2392162,3.997577226,7.541702817,16.5059669,27.18090592,29.59713196,9.175438309,2.629037275,2.133023393,100,
1580,19,312,19_312,0.438832324,0.551575807,6.679617713,19.25832134,40.60152984,19.162923,10.48167485,1.463930758,1.361594366,100,
1581,19,205,19_205,0,0.082312054,13.27510518,29.21620633,30.01341382,20.77617218,4.800012194,1.25297238,0.583805865,100,
1582,19,306,19_306,0,0.045213968,17.26508684,30.05532062,29.32790766,15.80893109,5.722226655,0.885661853,0.889651321,100,
1583,19,203,19_203,0,0,7.952533829,28.5292088,33.11830538,22.64394371,5.537219839,1.446188004,0.772600438,100,
1584,19,409,19_409,0,0,7.195367573,23.29472978,39.76837865,21.72205438,7.111446794,0.268546492,0.639476334,100,
1585,19,201,19_201,0,0.012447487,8.394274156,28.54053213,34.21503034,23.05896997,4.180799751,0.98957523,0.608370935,100,
1586,19,111,19_111,0,0.398432397,10.28576094,21.7194644,33.21358589,23.5467015,8.868386675,0.888308295,1.079359895,100,
1587,19,102,19_102,0,0.023306143,12.62693524,39.67537872,26.23605793,15.68503413,4.000332945,1.122024305,0.630930581,100,
1588,19,404,19_404,0,0,11.98468982,25.39932397,32.2242842,21.65296925,7.113268823,0.500397667,1.125066278,100,
1589,20,409,20_409,2.642280197,1.017547117,5.282703556,8.205366261,16.7338223,40.79101291,18.3548417,4.53439792,2.438028038,100,
1593,19,405,19_405,0,0,18.71771636,31.62890802,27.8794744,12.14771183,7.494336203,0.903942003,1.227911192,100,
1594,19,202,19_202,0,0.019097554,11.97590236,34.5648362,29.90329693,17.91697773,3.996597163,1.06772687,0.555565201,100,
1595,20,408,20_408,0.902850205,0.599305739,5.631917311,7.700689591,16.37894802,40.36674398,20.66904313,5.038838125,2.711663891,100,
1596,19,402,19_402,0,0.004885277,9.451383348,29.03646045,33.75075315,18.0006188,7.68616978,0.985197609,1.084531583,100,
1597,20,304,20_304,7.604531411,2.025403364,8.62341229,8.490216272,16.23069001,28.71815997,19.86680398,5.351184346,3.089598352,100,
1598,20,405,20_405,3.505138706,1.951935708,7.57592149,8.272930995,15.94621745,35.98485434,18.03260954,5.151070242,3.579321536,100,
1600,20,411,20_411,0.083464046,0.306514513,2.403188902,7.875840037,21.13367199,44.54965391,16.85685916,4.402008893,2.388798549,100,
1601,20,306,20_306,0,0.216773448,5.106218989,7.92106235,19.06642902,38.23562471,21.03826453,5.525314321,2.890312635,100,
1602,20,308,20_308,1.188036085,1.178897346,9.232737575,11.03568025,18.57775109,35.40347533,16.14423541,4.382678173,2.856508741,100,
1604,20,302,20_302,2.469823325,0.92305122,8.384033859,11.50681499,19.28801147,36.50994751,14.67693207,3.908001169,2.333384382,100,
1608,20,414,20_414,1.510095583,0.583960183,7.208302698,11.61840394,18.9963803,36.34692608,16.71285561,4.366268876,2.656806742,100,
1609,20,415,20_415,0.252631579,0.933834586,3.506766917,7.778947368,21.28571429,38.76090226,20.46015038,4.538345865,2.482706767,100,
1610,20,401,20_401,1.39008158,0.88959854,6.853799914,9.678241735,19.24779948,41.3616359,14.62269214,3.096822671,2.859328038,100,
1611,20,406,20_406,0.223914017,0.468353486,2.604866398,6.208016122,18.49343186,40.65158979,23.7087625,5.064188685,2.576877146,100,
1612,20,416,20_416,0.371176602,0.57071891,3.929448538,8.984985488,21.90918732,47.82596562,11.82183523,2.637307435,1.94937486,100,
1613,20,313,20_313,0.127239589,0.751401355,4.855737818,10.01925788,21.03751848,34.91179201,20.47869597,4.945149421,2.873207469,100,
1614,20,412,20_412,1.567479338,0.358836179,3.311138171,8.830997228,20.92001969,46.70570252,13.99590642,2.549420939,1.760499521,100,
1615,20,413,20_413,0.402866105,0.211504705,5.458835717,10.29754539,22.78063941,37.33993266,18.1663837,3.519323185,1.822969123,100,
1616,20,314,20_314,0.644101216,1.16168255,6.168255012,10.66874795,20.60959579,43.65428853,11.89944134,2.799868551,2.39401906,100,
1617,20,315,20_315,0.305156086,0.370045598,3.967029113,7.858646089,19.71764293,39.04244125,20.88740793,5.005261312,2.846369695,100,
1621,20,410,20_410,0.477295031,0.162072144,3.601272787,8.290956672,20.34971898,53.55666577,9.624706337,2.095042674,1.842269605,100,
1622,11,111,11_111,2.282862604,1.764099141,15.14121894,10.25088736,16.99784607,30.35979735,16.59891393,3.693535176,2.910839426,100,
1623,11,114,11_114,5.440776699,3.377346278,9.501618123,8.833656958,16.0802589,36.18252427,14.04919094,3.770873786,2.763754045,100,
1624,19,106,19_106,0,0.052692291,13.40947607,27.09807887,30.31942921,17.63482818,8.805309104,1.368575457,1.311610818,100,
1625,11,205,11_205,5.3248633,1.793181087,17.71309103,13.71502091,16.52943069,29.29076874,10.79285944,2.93502734,1.905757478,100,
1626,19,207,19_207,0,0.094547747,11.89800849,24.64844747,31.95713835,18.48183333,10.45578017,1.133072201,1.331172242,100,
1627,11,112,11_112,4.945523322,3.879964837,14.25184475,10.57300408,15.68235702,31.28879299,12.52697195,3.762753403,3.088787661,100,
1628,19,208,19_208,0,0.029574549,11.17354627,26.04250285,32.64466884,17.70388835,10.23138564,0.995676483,1.178757024,100,
1629,11,115,11_115,4.201289218,3.972150879,11.72130735,9.976330765,16.51810445,33.95653926,12.98156821,3.727904517,2.944805358,100,
1630,11,108,11_108,9.099103674,2.461722063,17.82748902,11.87060407,16.0932382,20.86560191,15.94723612,3.16761039,2.667394561,100,
1631,11,113,11_113,2.382960776,3.021228736,10.89835512,11.00520174,18.07957261,35.32264867,13.28975116,3.462673977,2.537607198,100,
1632,19,209,19_209,0.407896647,0.158223254,10.91885615,26.66279576,31.16852954,18.52953985,9.910001452,1.061111918,1.183045435,100,
1636,11,107,11_107,2.667669064,1.515721059,19.89959864,15.93083462,17.97160145,27.99961198,9.781857425,2.543986225,1.689119548,100,
1637,11,214,11_214,4.643217432,3.680139888,12.84417244,10.00201762,16.46512879,26.16853857,18.55538368,4.180509785,3.460891788,100,
1638,11,116,11_116,2.980515082,2.332346027,11.18490085,13.19980342,18.00130165,33.09514006,12.36435601,3.713689915,3.127946978,100,
1639,19,109,19_109,0,0.018158943,19.17714049,32.63161991,26.8791263,12.22745373,7.373827775,0.778240398,0.914432468,100,
1641,19,108,19_108,0.069244085,0,10.01602872,25.26383279,31.9612746,19.20497532,10.68795281,1.369494133,1.427197538,100,
1642,19,107,19_107,0,0,21.0651365,27.15739454,26.49541997,18.84161922,4.565084204,1.204405194,0.670940363,100,
1646,17,216,17_216,0.346393358,1.429683446,15.75376232,11.21043072,16.2195122,40.77192527,9.579657499,1.443954333,3.244680851,100,
1647,11,210,11_210,6.043324739,3.046183163,22.64460262,9.941430333,15.01793521,22.15138437,15.55038673,2.901860778,2.702892052,100,
1648,11,102,11_102,4.807791805,3.114652318,15.09080091,13.30582575,16.75807119,30.01733237,11.4160803,3.115945778,2.373499586,100,
1649,11,105,11_105,0.586706369,2.387200969,22.01347532,12.37382659,17.4724942,22.80836782,17.15201373,3.031947108,2.173967901,100,
1650,17,403,17_403,6.745017218,2.861838673,12.23651257,11.16951894,15.57706355,28.74230408,14.56746322,4.431023688,3.669258061,100,
1651,11,106,11_106,11.40131702,2.428544741,15.63492434,10.77316458,15.30917243,21.86974594,16.92742387,3.225994769,2.429712311,100,
1652,11,103,11_103,0.893859023,1.185861471,19.82428848,15.45572784,18.18065898,29.85693155,10.15505458,2.714730185,1.732887891,100,
1653,17,305,17_305,0.275551102,0.38606625,11.1561358,13.2721325,20.50571732,23.08587764,24.0274667,4.289461275,3.001591418,100,
1654,17,213,17_213,1.999381103,1.543804153,19.16001925,10.80490992,14.63003713,28.33344794,15.18360611,4.811924082,3.532870307,100,
1655,11,203,11_203,12.45659843,3.416571762,17.40368323,11.20941085,14.49404183,27.51173579,7.777561734,2.981861615,2.748534763,100,
1656,11,208,11_208,3.446173067,2.352976173,21.07415891,14.06282536,15.62007318,27.1990362,10.93791832,3.092185501,2.2146533,100,
1657,11,209,11_209,3.166215639,1.338840621,21.78464606,14.53211793,16.97478992,28.94886768,7.864976499,2.909841903,2.479703746,100,
1658,17,404,17_404,1.600363786,0.601419938,8.295194508,11.63087485,18.16288212,37.81757906,15.37288036,4.146863815,2.37194156,100,
1659,17,209,17_209,0.472327335,0.626139983,8.01323061,10.17477473,18.49290828,39.12694308,13.59812702,5.835352408,3.660196554,100,
1660,17,210,17_210,1.709412351,3.154880478,12.2248506,9.869272908,16.56125498,33.86080677,12.51992032,5.860308765,4.239292829,100,
1664,17,311,17_311,4.527396126,1.372565249,18.23373614,12.24962755,15.02372676,27.48165315,14.07189759,4.167356398,2.872041053,100,
1665,17,410,17_410,2.819058423,1.254963131,11.89449801,11.23936472,17.46880318,33.89676687,11.82217811,5.480714691,4.123652864,100,
1666,17,316,17_316,1.071137881,0.561614846,11.13462478,14.88523523,21.18020511,31.4601986,13.38596777,3.866189158,2.454826632,100,
1667,17,412,17_412,3.856640814,1.201223946,18.49248667,10.46110034,16.14002666,31.15608337,10.81707465,4.479217159,3.396146389,100,
1668,17,414,17_414,1.269208723,1.660889265,22.95766575,11.44198488,14.13461801,26.35314027,14.0063324,4.581434069,3.594726642,100,
1669,17,310,17_310,9.23628343,2.337268466,13.06614532,8.712434519,14.48103867,31.68158007,11.69386169,5.104393814,3.68699401,100,
1670,17,214,17_214,2.269320238,1.701990178,18.73869217,11.48617214,15.12406307,27.99431378,14.69242698,4.516670974,3.476350478,100,
1671,17,416,17_416,2.857589821,2.729832612,18.44918392,9.719977056,16.1365177,28.62804401,11.57897481,4.315064922,5.584815143,100,
1672,17,314,17_314,1.800677483,1.528793011,19.05865573,10.46235217,14.16324954,27.87781542,16.08575504,5.052891187,3.969810424,100,
1673,17,415,17_415,1.363909301,1.473994224,19.90392589,10.74543219,15.10164984,30.14897206,11.64183799,4.936665428,4.683613073,100,
1674,17,315,17_315,1.03894613,1.574204288,15.35172058,9.904428436,14.42040008,30.80963178,17.5085383,5.368366673,4.02376374,100,
1675,17,212,17_212,2.324179855,0.897442616,17.22827796,12.41222094,17.20076512,31.482549,10.68153233,3.543915732,4.229116445,100,
1679,17,215,17_215,0.736420566,1.906899239,20.12255758,11.23578896,14.73244282,27.21799661,15.58577687,4.788077512,3.674039831,100,
1680,17,211,17_211,2.71216098,1.388888889,12.27471566,9.621609799,17.96806649,34.74190726,12.5328084,4.437882765,4.321959755,100,
1681,17,309,17_309,2.959658776,2.241721746,12.21958128,11.33884674,16.33347442,30.45290268,15.81415036,4.940904503,3.698759483,100,
1682,17,312,17_312,2.6734485,1.204912694,17.44564712,11.60717055,17.08432838,30.13057098,11.11869243,0.237260801,8.497968551,100,
1683,17,411,17_411,0.803716041,0.398802066,11.49955689,11.06102741,17.66188919,35.69966079,15.84818018,4.301255997,2.725911438,100,
1684,17,409,17_409,2.901522212,2.533395464,13.67816092,10.03883194,16.87946567,33.97328363,12.91705499,2.645231438,4.433053743,100,
1685,17,313,17_313,4.663069047,2.688529127,20.54517781,9.706655597,13.33748443,25.89456206,14.80559015,4.658917947,3.700013837,100,
1686,17,413,17_413,2.433706702,1.884555637,20.03651923,10.16951462,14.42373205,29.47701196,11.7788134,5.397487259,4.398659145,100,
1690,19,215,19_215,1.094185797,2.407868896,7.14273926,16.35502451,29.23605037,29.69484924,9.540706022,2.589408017,1.939167891,100,
1692,19,407,19_407,0.085748585,0.229182582,9.242138414,26.56958887,37.00441215,21.36387022,4.120609283,0.880871829,0.503578055,100,
1693,19,303,19_303,0,0.01310616,12.47415174,29.4102228,30.55628368,18.45201689,6.27493811,1.644094947,1.175185671,100,
1694,19,210,19_210,0.083129468,0.137418101,11.40061278,28.52189019,34.71588384,19.21851514,4.405861815,1.036573573,0.480115092,100,
XX,1,109,1_109,,,,,,,,,,,
XX,2,316,2_316,,,,,,,,,,,
XX,3,115,3_115,,,,,,,,,,,
XX,3,208,3_208,,,,,,,,,,,
XX,3,414,3_414,,,,,,,,,,,
XX,6,101,6-101,,,,,,,,,,,
XX,6,105,6_105,,,,,,,,,,,
XX,6,401,6_401,,,,,,,,,,,
XX,7,203,7_203,,,,,,,,,,,
XX,8,116,8_116,,,,,,,,,,,
XX,8,204,8_204,,,,,,,,,,,
XX,8,301,8_301,,,,,,,,,,,
XX,8,309,8_309,,,,,,,,,,,
XX,8,402,8_402,,,,,,,,,,,
XX,8,406,8_406,,,,,,,,,,,
XX,8,407,8_407,,,,,,,,,,,
XX,11,402,11_402,,,,,,,,,,,
XX,12,307,12_307,,,,,,,,,,,
XX,12,407,12_407,,,,,,,,,,,
XX,13,103,13_103,,,,,,,,,,,
XX,13,115,13_115,,,,,,,,,,,
XX,13,301,13_301,,,,,,,,,,,
XX,13,311,13_311,,,,,,,,,,,
XX,13,401,13_401,,,,,,,,,,,
XX,13,415,13_415,,,,,,,,,,,
XX,14,105,14_105,,,,,,,,,,,
XX,14,108,14_108,,,,,,,,,,,
XX,14,209,14_209,,,,,,,,,,,
XX,14,308,14_308,,,,,,,,,,,
XX,14,409,14_409,,,,,,,,,,,
XX,14,410,14_410,,,,,,,,,,,
XX,15,104,15_104,,,,,,,,,,,
XX,15,301,15_301,,,,,,,,,,,
XX,16,112,16_112,,,,,,,,,,,
XX,16,208,16_208,,,,,,,,,,,
XX,16,210,16_210,,,,,,,,,,,
XX,16,212,16_212,,,,,,,,,,,
XX,16,408,16_408,,,,,,,,,,,
XX,16,410,16_410,,,,,,,,,,,
XX,19,115,19_115,,,,,,,,,,,
XX,19,206,19_206,,,,,,,,,,,
XX,19,406,19_406,,,,,,,,,,,
XX,20,301,20_301,,,,,,,,,,,
XX,20,307,20_307,,,,,,,,,,,
xx1105,13,108,13_108,4.298653376,2.584623249,31.22154598,0.667720963,23.43093561,20.80797431,11.97904187,2.7954825,2.21402214,100,
xx1111,13,108,13_108,0.338836986,0.156687624,36.68644848,0.66200521,29.53561706,18.49305678,10.85257653,2.05652506,1.218246274,100,
xx391,5,408,5_408,0.336663118,0.339787044,7.883588094,11.13439371,40.63555076,22.33607198,11.48835857,3.03789803,2.807688703,100,
xx404,5,408,5_408,2.879409129,1.124718277,19.734615,6.031082268,21.53021787,28.69108716,12.63294141,4.249961532,3.125967361,100,
